,Unnamed: 0,index,condition,image_index,key_press,rt,response,stimulus_side,prioritization_cue,subject,side,run,coherency,prioritization,category
8090,8375,109,4.0,38.0,1.0,0.369580601523921,1.0,1,double,5,outside,2,low,no,car
8091,8376,110,3.0,71.0,2.0,0.3699865738271911,1.0,1,right,5,outside,2,low,yes,face
8092,8377,111,3.0,44.0,1.0,0.35966218235989794,1.0,1,right,5,outside,2,low,yes,car
8093,8378,112,1.0,36.0,2.0,0.24967920112249,1.0,1,right,5,outside,2,high,yes,face
8094,8379,113,4.0,67.0,2.0,0.317381551292783,1.0,0,double,5,outside,2,low,no,face
8095,8380,114,2.0,15.0,1.0,0.291492900345474,1.0,1,double,5,outside,2,high,no,car
8096,8381,115,1.0,1.0,1.0,0.362599085059628,1.0,0,left,5,outside,2,high,yes,car
8097,8382,116,1.0,33.0,2.0,0.311235007822688,1.0,1,right,5,outside,2,high,yes,face
8098,8383,117,3.0,43.0,1.0,0.2969584121965449,1.0,0,left,5,outside,2,low,yes,car
8099,8384,118,1.0,2.0,1.0,0.403510194028058,1.0,1,right,5,outside,2,high,yes,car
8100,8385,119,1.0,31.0,2.0,0.271823117327585,1.0,1,right,5,outside,2,high,yes,face
8101,8386,120,3.0,51.0,1.0,0.383801999683783,1.0,1,right,5,outside,2,low,yes,car
8102,8387,121,4.0,50.0,1.0,0.230140657004085,1.0,0,double,5,outside,2,low,no,car
8103,8388,122,1.0,4.0,1.0,0.280385349757125,1.0,0,left,5,outside,2,high,yes,car
8104,8389,123,1.0,10.0,1.0,0.27889299800153805,1.0,0,left,5,outside,2,high,yes,car
8105,8390,124,3.0,49.0,1.0,0.26744117107227805,1.0,1,right,5,outside,2,low,yes,car
8106,8391,125,2.0,18.0,1.0,0.331240767405689,1.0,1,double,5,outside,2,high,no,car
8107,8392,126,1.0,19.0,2.0,0.313608491342166,1.0,0,left,5,outside,2,high,yes,face
8108,8393,127,3.0,47.0,1.0,0.487597369003197,1.0,0,left,5,outside,2,low,yes,car
8109,8394,128,4.0,46.0,1.0,0.35076826009026296,1.0,0,double,5,outside,2,low,no,car
8110,8395,129,2.0,19.0,2.0,0.32484408382879304,1.0,0,double,5,outside,2,high,no,face
8111,8396,130,3.0,69.0,2.0,0.483250296219921,1.0,0,left,5,outside,2,low,yes,face
8112,8397,131,2.0,14.0,1.0,0.378966491782194,1.0,1,double,5,outside,2,high,no,car
8113,8398,132,2.0,35.0,2.0,0.318060216886806,1.0,0,double,5,outside,2,high,no,face
8114,8399,133,4.0,62.0,1.0,0.494132553780219,0.0,1,double,5,outside,2,low,no,face
8115,8400,134,4.0,51.0,1.0,0.381928047492693,1.0,1,double,5,outside,2,low,no,car
8116,8401,135,1.0,8.0,1.0,0.40197609461392897,1.0,0,left,5,outside,2,high,yes,car
8117,8402,136,4.0,64.0,2.0,0.36975104291195693,1.0,1,double,5,outside,2,low,no,face
8118,8403,137,1.0,5.0,1.0,0.34811875441300805,1.0,0,left,5,outside,2,high,yes,car
8119,8404,138,1.0,23.0,2.0,0.20577341448006306,1.0,0,left,5,outside,2,high,yes,face
8120,8405,139,2.0,7.0,1.0,0.355074530634738,1.0,1,double,5,outside,2,high,no,car
8121,8406,140,4.0,60.0,2.0,0.33961857372560195,1.0,1,double,5,outside,2,low,no,face
8122,8407,141,4.0,39.0,1.0,0.503517274708429,1.0,1,double,5,outside,2,low,no,car
8123,8408,142,1.0,29.0,2.0,0.486179866958992,1.0,0,left,5,outside,2,high,yes,face
8124,8409,143,3.0,54.0,1.0,0.271033691078628,1.0,0,left,5,outside,2,low,yes,car
8125,8410,0,3.0,44.0,2.0,0.370070551794925,0.0,1,right,5,outside,1,low,yes,car
8126,8411,1,4.0,50.0,2.0,0.449900068106217,0.0,1,double,5,outside,1,low,no,car
8127,8412,2,3.0,59.0,2.0,0.340036828994926,1.0,1,right,5,outside,1,low,yes,face
8128,8413,3,1.0,27.0,2.0,0.19594480502564696,1.0,1,right,5,outside,1,high,yes,face
8129,8414,4,2.0,29.0,2.0,0.240154640476248,1.0,1,double,5,outside,1,high,no,face
8130,8415,5,1.0,9.0,1.0,0.255592577228526,1.0,0,left,5,outside,1,high,yes,car
8131,8416,6,3.0,50.0,1.0,0.492753025180718,1.0,1,right,5,outside,1,low,yes,car
8132,8417,7,2.0,26.0,2.0,0.299105112408142,1.0,1,double,5,outside,1,high,no,face
8133,8418,8,3.0,66.0,2.0,0.413870924363437,1.0,0,left,5,outside,1,low,yes,face
8134,8419,9,2.0,3.0,1.0,0.322099449233065,1.0,0,double,5,outside,1,high,no,car
8135,8420,10,1.0,4.0,1.0,0.283913155923074,1.0,1,right,5,outside,1,high,yes,car
8136,8421,11,1.0,35.0,2.0,0.220680820148118,1.0,1,right,5,outside,1,high,yes,face
8137,8422,12,4.0,67.0,2.0,0.357240340727003,1.0,0,double,5,outside,1,low,no,face
8138,8423,13,4.0,53.0,1.0,0.556479478524125,1.0,1,double,5,outside,1,low,no,car
8139,8424,14,4.0,69.0,2.0,0.465275689395639,1.0,0,double,5,outside,1,low,no,face
8140,8425,15,3.0,42.0,2.0,0.356674617709359,0.0,1,right,5,outside,1,low,yes,car
8141,8426,16,2.0,32.0,2.0,0.365298342097958,1.0,0,double,5,outside,1,high,no,face
8142,8427,17,2.0,20.0,2.0,0.3613852856906311,1.0,1,double,5,outside,1,high,no,face
8143,8428,18,4.0,46.0,1.0,0.361434360336716,1.0,1,double,5,outside,1,low,no,car
8144,8429,19,4.0,44.0,1.0,0.687451232308376,1.0,1,double,5,outside,1,low,no,car
8145,8430,20,1.0,14.0,1.0,0.44152322462105104,1.0,1,right,5,outside,1,high,yes,car
8146,8431,21,3.0,37.0,1.0,0.4786748080405229,1.0,1,right,5,outside,1,low,yes,car
8147,8432,22,3.0,56.0,2.0,0.402410357299232,1.0,0,left,5,outside,1,low,yes,face
8148,8433,23,1.0,29.0,2.0,0.408372477151715,1.0,0,left,5,outside,1,high,yes,face
8149,8434,24,1.0,34.0,2.0,0.3601199983859261,1.0,1,right,5,outside,1,high,yes,face
8150,8435,25,4.0,45.0,1.0,0.448228601995652,1.0,1,double,5,outside,1,low,no,car
8151,8436,26,4.0,66.0,2.0,0.426483027575159,1.0,1,double,5,outside,1,low,no,face
8152,8437,27,4.0,72.0,2.0,0.4042175679751379,1.0,1,double,5,outside,1,low,no,face
8153,8438,28,4.0,52.0,1.0,0.431936189284897,1.0,0,double,5,outside,1,low,no,car
8154,8439,29,4.0,47.0,1.0,0.39894436403483297,1.0,0,double,5,outside,1,low,no,car
8155,8440,30,1.0,15.0,1.0,0.41212203601026,1.0,0,left,5,outside,1,high,yes,car
8156,8441,31,2.0,27.0,2.0,0.403926536069775,1.0,0,double,5,outside,1,high,no,face
8157,8442,32,2.0,14.0,1.0,0.380414127776021,1.0,1,double,5,outside,1,high,no,car
8158,8443,33,1.0,1.0,1.0,0.46965187108799,1.0,0,left,5,outside,1,high,yes,car
8159,8444,34,2.0,12.0,1.0,0.3697300670792171,1.0,1,double,5,outside,1,high,no,car
8160,8445,35,2.0,28.0,2.0,0.337367250609532,1.0,1,double,5,outside,1,high,no,face
8161,8446,36,1.0,11.0,1.0,0.242225679907278,1.0,0,left,5,outside,1,high,yes,car
8162,8447,37,4.0,64.0,2.0,0.315265609497146,1.0,1,double,5,outside,1,low,no,face
8163,8448,38,4.0,43.0,2.0,0.5779273682856,0.0,1,double,5,outside,1,low,no,car
8164,8449,39,2.0,15.0,1.0,0.330537528414425,1.0,1,double,5,outside,1,high,no,car
8165,8450,40,1.0,32.0,2.0,0.4213127348375561,1.0,0,left,5,outside,1,high,yes,face
8166,8451,41,2.0,8.0,1.0,0.6841464626159001,1.0,1,double,5,outside,1,high,no,car
8167,8452,42,2.0,11.0,1.0,0.328345435715164,1.0,0,double,5,outside,1,high,no,car
8168,8453,43,4.0,60.0,2.0,0.3921101560845271,1.0,1,double,5,outside,1,low,no,face
8169,8454,44,2.0,25.0,2.0,0.372005378929316,1.0,0,double,5,outside,1,high,no,face
8170,8455,45,3.0,58.0,2.0,0.676411117365205,1.0,1,right,5,outside,1,low,yes,face
8171,8456,46,2.0,23.0,2.0,0.434949723057798,1.0,1,double,5,outside,1,high,no,face
8172,8457,47,2.0,30.0,2.0,0.27733984095903,1.0,1,double,5,outside,1,high,no,face
8173,8458,48,1.0,23.0,2.0,0.35873815848754,1.0,1,right,5,outside,1,high,yes,face
8174,8459,49,1.0,33.0,2.0,0.333081500601111,1.0,1,right,5,outside,1,high,yes,face
8175,8460,50,4.0,40.0,1.0,0.447455130914022,1.0,1,double,5,outside,1,low,no,car
8176,8461,51,4.0,55.0,2.0,0.478513156544068,1.0,0,double,5,outside,1,low,no,face
8177,8462,52,1.0,19.0,2.0,0.40138439500879,1.0,0,left,5,outside,1,high,yes,face
8178,8463,53,4.0,65.0,2.0,0.5053324965556389,1.0,0,double,5,outside,1,low,no,face
8179,8464,54,1.0,30.0,2.0,0.444831845648878,1.0,0,left,5,outside,1,high,yes,face
8180,8465,55,2.0,5.0,1.0,0.361089991944027,1.0,1,double,5,outside,1,high,no,car
8181,8466,56,1.0,8.0,1.0,0.332213007579412,1.0,1,right,5,outside,1,high,yes,car
8182,8467,57,3.0,55.0,2.0,0.487268162127293,1.0,1,right,5,outside,1,low,yes,face
8183,8468,58,3.0,45.0,1.0,0.513944380829344,1.0,0,left,5,outside,1,low,yes,car
8184,8469,59,4.0,37.0,1.0,0.4374968225856721,1.0,1,double,5,outside,1,low,no,car
8185,8470,60,3.0,40.0,1.0,0.45508667676404,1.0,1,right,5,outside,1,low,yes,car
8186,8471,61,4.0,38.0,1.0,0.493456517939194,1.0,0,double,5,outside,1,low,no,car
8187,8472,62,4.0,59.0,2.0,0.41719732421916,1.0,0,double,5,outside,1,low,no,face
8188,8473,63,1.0,16.0,1.0,0.34880334379340605,1.0,0,left,5,outside,1,high,yes,car
8189,8474,64,1.0,24.0,2.0,0.268751320942101,1.0,1,right,5,outside,1,high,yes,face
8190,8475,65,3.0,68.0,2.0,0.346755534268596,1.0,0,left,5,outside,1,low,yes,face
8191,8476,66,3.0,38.0,1.0,0.425932988546265,1.0,0,left,5,outside,1,low,yes,car
8192,8477,67,4.0,39.0,1.0,0.510697789151891,1.0,1,double,5,outside,1,low,no,car
8193,8478,68,2.0,22.0,2.0,0.301323097115528,1.0,1,double,5,outside,1,high,no,face
8194,8479,69,1.0,2.0,1.0,0.310234987297008,1.0,1,right,5,outside,1,high,yes,car
8195,8480,70,1.0,36.0,2.0,0.390753576262796,1.0,1,right,5,outside,1,high,yes,face
8196,8481,71,3.0,41.0,2.0,0.469258350931341,0.0,0,left,5,outside,1,low,yes,car
8197,8482,72,3.0,52.0,1.0,0.46717952921972,1.0,1,right,5,outside,1,low,yes,car
8198,8483,73,2.0,6.0,1.0,0.29853236344934003,1.0,0,double,5,outside,1,high,no,car
8199,8484,74,1.0,10.0,1.0,0.298682963511965,1.0,0,left,5,outside,1,high,yes,car
8200,8485,75,4.0,68.0,2.0,0.393914933556516,1.0,1,double,5,outside,1,low,no,face
8201,8486,76,2.0,35.0,2.0,0.378876249178575,1.0,0,double,5,outside,1,high,no,face
8202,8487,77,4.0,56.0,2.0,0.4658357448715829,1.0,1,double,5,outside,1,low,no,face
8203,8488,78,2.0,4.0,1.0,0.46615804771136,1.0,1,double,5,outside,1,high,no,car
8204,8489,79,3.0,62.0,1.0,0.5772089777346989,0.0,1,right,5,outside,1,low,yes,face
8205,8490,80,3.0,39.0,1.0,0.356689784199261,1.0,1,right,5,outside,1,low,yes,car
8206,8491,81,1.0,28.0,2.0,0.331247945116047,1.0,1,right,5,outside,1,high,yes,face
8207,8492,82,2.0,2.0,1.0,0.403655146463279,1.0,1,double,5,outside,1,high,no,car
8208,8493,83,3.0,70.0,2.0,0.3725062164303379,1.0,0,left,5,outside,1,low,yes,face
8209,8494,84,3.0,63.0,2.0,0.367718835270352,1.0,0,left,5,outside,1,low,yes,face
8210,8495,85,3.0,60.0,2.0,0.530826393325697,1.0,1,right,5,outside,1,low,yes,face
8211,8496,86,4.0,71.0,2.0,0.37202062254436896,1.0,0,double,5,outside,1,low,no,face
8212,8497,87,4.0,41.0,1.0,0.458229001305881,1.0,1,double,5,outside,1,low,no,car
8213,8498,88,4.0,48.0,1.0,0.437103844800731,1.0,1,double,5,outside,1,low,no,car
8214,8499,89,3.0,69.0,2.0,0.32010995953896804,1.0,1,right,5,outside,1,low,yes,face
8215,8500,90,3.0,64.0,2.0,0.319695254565886,1.0,0,left,5,outside,1,low,yes,face
8216,8501,91,1.0,5.0,1.0,0.534899939357274,1.0,1,right,5,outside,1,high,yes,car
8217,8502,92,4.0,70.0,2.0,0.556672525352042,1.0,0,double,5,outside,1,low,no,face
8218,8503,93,1.0,25.0,2.0,0.41230958696905895,1.0,1,right,5,outside,1,high,yes,face
8219,8504,94,2.0,9.0,1.0,0.604335508833174,1.0,0,double,5,outside,1,high,no,car
8220,8505,95,3.0,71.0,2.0,0.3797385621546711,1.0,0,left,5,outside,1,low,yes,face
8221,8506,96,2.0,31.0,2.0,0.255334950910765,1.0,1,double,5,outside,1,high,no,face
8222,8507,97,3.0,57.0,2.0,0.351764479040867,1.0,0,left,5,outside,1,low,yes,face
8223,8508,98,3.0,67.0,2.0,0.3875856532868061,1.0,0,left,5,outside,1,low,yes,face
8224,8509,99,4.0,49.0,2.0,0.592101077589177,0.0,0,double,5,outside,1,low,no,car
8225,8510,100,3.0,48.0,2.0,0.60988186384202,0.0,1,right,5,outside,1,low,yes,car
8226,8511,101,2.0,17.0,1.0,0.386834207947686,1.0,0,double,5,outside,1,high,no,car
8227,8512,102,2.0,1.0,1.0,0.3997263289493279,1.0,1,double,5,outside,1,high,no,car
8228,8513,103,2.0,18.0,1.0,0.474096869234927,1.0,0,double,5,outside,1,high,no,car
8229,8514,104,4.0,58.0,1.0,0.699916788315022,0.0,0,double,5,outside,1,low,no,face
8230,8515,105,1.0,22.0,2.0,0.40032291238458095,1.0,0,left,5,outside,1,high,yes,face
8231,8516,106,3.0,72.0,2.0,0.585412603290024,1.0,0,left,5,outside,1,low,yes,face
8232,8517,107,3.0,54.0,1.0,0.33688904092923605,1.0,0,left,5,outside,1,low,yes,car
8233,8518,108,3.0,43.0,2.0,0.557610708099674,0.0,1,right,5,outside,1,low,yes,car
8234,8519,109,3.0,53.0,1.0,0.320821010664076,1.0,0,left,5,outside,1,low,yes,car
8235,8520,110,1.0,20.0,2.0,0.456389462324296,1.0,0,left,5,outside,1,high,yes,face
8236,8521,111,1.0,31.0,2.0,0.418008218912291,1.0,0,left,5,outside,1,high,yes,face
8237,8522,112,1.0,26.0,2.0,0.51286978923963,1.0,0,left,5,outside,1,high,yes,face
8238,8523,113,1.0,3.0,1.0,0.363898128758592,1.0,0,left,5,outside,1,high,yes,car
8239,8524,114,4.0,42.0,2.0,0.329970429575042,0.0,1,double,5,outside,1,low,no,car
8240,8525,115,3.0,46.0,1.0,0.379431550205481,1.0,0,left,5,outside,1,low,yes,car
8241,8526,116,3.0,49.0,1.0,0.36476138466241503,1.0,1,right,5,outside,1,low,yes,car
8242,8527,117,2.0,19.0,2.0,0.31836108610878,1.0,0,double,5,outside,1,high,no,face
8243,8528,118,3.0,51.0,1.0,0.44141941278212493,1.0,1,right,5,outside,1,low,yes,car
8244,8529,119,2.0,33.0,2.0,0.3773842855407569,1.0,0,double,5,outside,1,high,no,face
8245,8530,120,2.0,16.0,1.0,0.600479277003615,1.0,0,double,5,outside,1,high,no,car
8246,8531,121,1.0,13.0,1.0,0.317320275789825,1.0,1,right,5,outside,1,high,yes,car
8247,8532,122,4.0,57.0,2.0,0.47188900796391,1.0,0,double,5,outside,1,low,no,face
8248,8533,123,2.0,10.0,1.0,0.40488000721234096,1.0,0,double,5,outside,1,high,no,car
8249,8534,124,1.0,18.0,1.0,0.332795026606618,1.0,0,left,5,outside,1,high,yes,car
8250,8535,125,3.0,61.0,2.0,0.39002269873162704,1.0,0,left,5,outside,1,low,yes,face
8251,8536,126,2.0,24.0,2.0,0.371973722361872,1.0,0,double,5,outside,1,high,no,face
8252,8537,127,1.0,17.0,1.0,0.340082114500547,1.0,1,right,5,outside,1,high,yes,car
8253,8538,128,4.0,54.0,1.0,0.461220255572698,1.0,0,double,5,outside,1,low,no,car
8254,8539,129,4.0,63.0,2.0,0.706671369702235,1.0,0,double,5,outside,1,low,no,face
8255,8540,130,1.0,7.0,1.0,0.38223298450248,1.0,1,right,5,outside,1,high,yes,car
8256,8541,131,2.0,21.0,2.0,0.34243284331387297,1.0,0,double,5,outside,1,high,no,face
8257,8542,132,2.0,13.0,1.0,0.35679212317700104,1.0,0,double,5,outside,1,high,no,car
8258,8543,133,3.0,65.0,2.0,0.3350384355835561,1.0,1,right,5,outside,1,low,yes,face
8259,8544,134,2.0,36.0,2.0,0.3502561198693,1.0,0,double,5,outside,1,high,no,face
8260,8545,135,2.0,7.0,1.0,0.379696650299593,1.0,1,double,5,outside,1,high,no,car
8261,8546,136,4.0,62.0,2.0,0.5544079688770579,1.0,0,double,5,outside,1,low,no,face
8262,8547,137,2.0,34.0,2.0,0.31005876392737297,1.0,1,double,5,outside,1,high,no,face
8263,8548,138,4.0,61.0,2.0,0.3544100736762629,1.0,0,double,5,outside,1,low,no,face
8264,8549,139,4.0,51.0,1.0,0.306606203059346,1.0,0,double,5,outside,1,low,no,car
8265,8550,140,3.0,47.0,1.0,0.465962662219681,1.0,0,left,5,outside,1,low,yes,car
8266,8551,141,1.0,21.0,2.0,0.34269021337240696,1.0,0,left,5,outside,1,high,yes,face
8267,8552,142,1.0,12.0,1.0,0.29000214087136605,1.0,1,right,5,outside,1,high,yes,car
8268,8553,143,1.0,6.0,1.0,0.422478280583164,1.0,0,left,5,outside,1,high,yes,car
8269,8555,1,1.0,29.0,2.0,0.697096178533684,1.0,0,left,4,inside,5,high,yes,face
8270,8556,2,2.0,20.0,2.0,0.638672349106855,1.0,0,double,4,inside,5,high,no,face
8271,8557,3,1.0,21.0,2.0,0.614797531969089,1.0,0,left,4,inside,5,high,yes,face
8272,8558,4,1.0,6.0,1.0,0.797711305169287,1.0,1,right,4,inside,5,high,yes,car
8273,8559,5,2.0,26.0,2.0,0.645235644769855,1.0,1,double,4,inside,5,high,no,face
8274,8560,6,3.0,50.0,1.0,0.796501206501489,1.0,1,right,4,inside,5,low,yes,car
8275,8561,7,3.0,64.0,2.0,0.621119440713301,1.0,1,right,4,inside,5,low,yes,face
8276,8562,8,3.0,44.0,1.0,0.7786543912025079,1.0,0,left,4,inside,5,low,yes,car
8277,8563,9,4.0,48.0,2.0,0.820506612926692,0.0,1,double,4,inside,5,low,no,car
8278,8564,10,4.0,59.0,2.0,1.04108585858557,1.0,0,double,4,inside,5,low,no,face
8279,8565,11,4.0,43.0,2.0,0.876875245061456,0.0,0,double,4,inside,5,low,no,car
8280,8566,12,1.0,7.0,1.0,0.6591541075777061,1.0,1,right,4,inside,5,high,yes,car
8281,8567,13,1.0,16.0,1.0,0.8577219210346809,1.0,0,left,4,inside,5,high,yes,car
8282,8569,15,1.0,5.0,1.0,0.878143703041133,1.0,0,left,4,inside,5,high,yes,car
8283,8570,16,4.0,68.0,2.0,0.7270290540873249,1.0,1,double,4,inside,5,low,no,face
8284,8571,17,2.0,14.0,1.0,0.577070436031136,1.0,0,double,4,inside,5,high,no,car
8285,8572,18,1.0,26.0,2.0,0.632717915463218,1.0,1,right,4,inside,5,high,yes,face
8286,8573,19,1.0,28.0,2.0,0.701103911031169,1.0,0,left,4,inside,5,high,yes,face
8287,8574,20,2.0,18.0,1.0,0.8435705926258381,1.0,0,double,4,inside,5,high,no,car
8288,8575,21,2.0,11.0,2.0,0.745320754342174,0.0,1,double,4,inside,5,high,no,car
8289,8576,22,3.0,59.0,2.0,0.859627708261542,1.0,0,left,4,inside,5,low,yes,face
8290,8577,23,4.0,58.0,2.0,0.99225225655573,1.0,1,double,4,inside,5,low,no,face
8291,8578,24,1.0,20.0,2.0,1.3108824384798945,1.0,1,right,4,inside,5,high,yes,face
8292,8579,25,2.0,15.0,1.0,0.7453644822617209,1.0,0,double,4,inside,5,high,no,car
8293,8580,26,4.0,41.0,1.0,0.8467003108453349,1.0,1,double,4,inside,5,low,no,car
8294,8581,27,2.0,34.0,2.0,0.847606326669847,1.0,0,double,4,inside,5,high,no,face
8295,8582,28,1.0,4.0,1.0,0.662745529181848,1.0,1,right,4,inside,5,high,yes,car
8296,8583,29,1.0,33.0,2.0,0.8133786907037571,1.0,0,left,4,inside,5,high,yes,face
8297,8584,30,4.0,42.0,2.0,0.954072700051256,0.0,1,double,4,inside,5,low,no,car
8298,8585,31,3.0,68.0,2.0,0.7787931110578941,1.0,0,left,4,inside,5,low,yes,face
8299,8586,32,4.0,37.0,1.0,1.03725326665517,1.0,0,double,4,inside,5,low,no,car
8300,8587,33,3.0,56.0,2.0,0.756885072400109,1.0,0,left,4,inside,5,low,yes,face
8301,8588,34,4.0,69.0,2.0,0.925381248298436,1.0,0,double,4,inside,5,low,no,face
8302,8589,35,3.0,42.0,1.0,0.8731746330304301,1.0,0,left,4,inside,5,low,yes,car
8303,8590,36,1.0,2.0,1.0,0.862750256257641,1.0,1,right,4,inside,5,high,yes,car
8304,8591,37,3.0,40.0,2.0,0.8934575558541841,0.0,0,left,4,inside,5,low,yes,car
8305,8592,38,3.0,52.0,1.0,1.3108824384798945,1.0,0,left,4,inside,5,low,yes,car
8306,8593,39,2.0,32.0,2.0,1.3108824384798945,1.0,0,double,4,inside,5,high,no,face
8307,8594,40,2.0,19.0,2.0,0.8057085435648329,1.0,0,double,4,inside,5,high,no,face
8308,8595,41,3.0,72.0,2.0,0.662110757824848,1.0,1,right,4,inside,5,low,yes,face
8309,8596,42,3.0,47.0,1.0,0.886230800615522,1.0,0,left,4,inside,5,low,yes,car
8310,8597,43,4.0,50.0,1.0,1.04310993446416,1.0,0,double,4,inside,5,low,no,car
8311,8598,44,2.0,2.0,1.0,0.7266462855150171,1.0,1,double,4,inside,5,high,no,car
8312,8599,45,2.0,23.0,2.0,1.3108824384798945,1.0,1,double,4,inside,5,high,no,face
8313,8600,46,3.0,58.0,1.0,1.3108824384798945,0.0,1,right,4,inside,5,low,yes,face
8314,8601,47,1.0,34.0,2.0,0.780961850028689,1.0,1,right,4,inside,5,high,yes,face
8315,8602,48,4.0,67.0,2.0,1.20479540229826,1.0,1,double,4,inside,5,low,no,face
8316,8603,49,3.0,39.0,1.0,0.897053990791392,1.0,0,left,4,inside,5,low,yes,car
8317,8604,50,2.0,6.0,1.0,1.3108824384798945,1.0,1,double,4,inside,5,high,no,car
8318,8605,51,4.0,39.0,1.0,0.852329695975641,1.0,0,double,4,inside,5,low,no,car
8319,8606,52,1.0,23.0,2.0,0.7970011295219591,1.0,0,left,4,inside,5,high,yes,face
8320,8607,53,3.0,41.0,1.0,0.888576016321167,1.0,1,right,4,inside,5,low,yes,car
8321,8608,54,1.0,15.0,1.0,0.828897089117163,1.0,0,left,4,inside,5,high,yes,car
8322,8609,55,3.0,69.0,2.0,1.3108824384798945,1.0,1,right,4,inside,5,low,yes,face
8323,8610,56,3.0,55.0,1.0,1.03463245260537,0.0,1,right,4,inside,5,low,yes,face
8324,8611,57,4.0,52.0,1.0,0.795389697614155,1.0,0,double,4,inside,5,low,no,car
8325,8612,58,2.0,29.0,2.0,0.714379623825153,1.0,1,double,4,inside,5,high,no,face
8326,8613,59,2.0,22.0,2.0,0.680572040602783,1.0,1,double,4,inside,5,high,no,face
8327,8614,60,4.0,66.0,2.0,0.7098155147541549,1.0,1,double,4,inside,5,low,no,face
8328,8615,61,2.0,5.0,1.0,0.698754933573582,1.0,1,double,4,inside,5,high,no,car
8329,8616,62,1.0,35.0,2.0,0.8452692716800809,1.0,1,right,4,inside,5,high,yes,face
8330,8617,63,2.0,27.0,2.0,0.751166557198303,1.0,0,double,4,inside,5,high,no,face
8331,8618,64,1.0,1.0,2.0,1.3108824384798945,0.0,0,left,4,inside,5,high,yes,car
8332,8619,65,4.0,55.0,1.0,0.920580114094264,0.0,1,double,4,inside,5,low,no,face
8333,8620,66,1.0,12.0,1.0,0.8943762674553001,1.0,1,right,4,inside,5,high,yes,car
8334,8621,67,2.0,7.0,1.0,0.8559917102065809,1.0,0,double,4,inside,5,high,no,car
8335,8622,68,4.0,46.0,1.0,0.8707466563628259,1.0,1,double,4,inside,5,low,no,car
8336,8623,69,3.0,43.0,1.0,0.8400458452979359,1.0,1,right,4,inside,5,low,yes,car
8337,8624,70,2.0,4.0,1.0,1.1615292531223502,1.0,1,double,4,inside,5,high,no,car
8338,8625,71,4.0,70.0,2.0,1.2280172738683202,1.0,0,double,4,inside,5,low,no,face
8339,8626,72,3.0,61.0,2.0,1.3108824384798945,1.0,1,right,4,inside,5,low,yes,face
8340,8629,1,1.0,6.0,1.0,0.7430323083044641,1.0,1,right,4,inside,4,high,yes,car
8341,8630,2,2.0,13.0,1.0,0.6351105912799541,1.0,0,double,4,inside,4,high,no,car
8342,8631,3,4.0,39.0,1.0,0.7846452654630409,1.0,1,double,4,inside,4,low,no,car
8343,8632,4,2.0,26.0,2.0,1.08229051863236,1.0,1,double,4,inside,4,high,no,face
8344,8633,5,1.0,27.0,2.0,0.592457284816192,1.0,0,left,4,inside,4,high,yes,face
8345,8634,6,2.0,29.0,2.0,0.583139811911678,1.0,0,double,4,inside,4,high,no,face
8346,8635,7,3.0,54.0,2.0,0.7194179579037149,0.0,0,left,4,inside,4,low,yes,car
8347,8636,8,4.0,56.0,2.0,0.928360096180768,1.0,1,double,4,inside,4,low,no,face
8348,8637,9,2.0,17.0,1.0,0.687739309349126,1.0,0,double,4,inside,4,high,no,car
8349,8638,10,3.0,64.0,1.0,1.3108824384798945,0.0,0,left,4,inside,4,low,yes,face
8350,8639,11,2.0,14.0,1.0,0.765054102601425,1.0,1,double,4,inside,4,high,no,car
8351,8640,12,4.0,64.0,2.0,0.936813613971026,1.0,1,double,4,inside,4,low,no,face
8352,8641,13,4.0,52.0,1.0,0.7681051151921571,1.0,1,double,4,inside,4,low,no,car
8353,8642,14,4.0,68.0,2.0,0.854080847888326,1.0,0,double,4,inside,4,low,no,face
8354,8643,15,1.0,22.0,2.0,0.791101818826064,1.0,0,left,4,inside,4,high,yes,face
8355,8644,16,4.0,55.0,2.0,0.936405851618474,1.0,0,double,4,inside,4,low,no,face
8356,8645,17,4.0,41.0,2.0,0.886502520423164,0.0,1,double,4,inside,4,low,no,car
8357,8646,18,4.0,54.0,2.0,1.3108824384798945,0.0,1,double,4,inside,4,low,no,car
8358,8647,19,1.0,14.0,1.0,0.9258264642940052,1.0,0,left,4,inside,4,high,yes,car
8359,8648,20,4.0,40.0,2.0,0.845329121408213,0.0,0,double,4,inside,4,low,no,car
8360,8649,21,1.0,10.0,1.0,0.6867123723459371,1.0,1,right,4,inside,4,high,yes,car
8361,8650,22,4.0,66.0,2.0,0.8363087551842908,1.0,1,double,4,inside,4,low,no,face
8362,8651,23,3.0,71.0,2.0,0.869898529777856,1.0,0,left,4,inside,4,low,yes,face
8363,8652,24,2.0,9.0,1.0,0.7556740458785501,1.0,0,double,4,inside,4,high,no,car
8364,8653,25,1.0,15.0,1.0,0.708696929890721,1.0,1,right,4,inside,4,high,yes,car
8365,8654,26,4.0,69.0,2.0,0.74014671578152,1.0,0,double,4,inside,4,low,no,face
8366,8655,27,1.0,21.0,2.0,0.808317097080362,1.0,0,left,4,inside,4,high,yes,face
8367,8656,28,3.0,52.0,1.0,1.3108824384798945,1.0,1,right,4,inside,4,low,yes,car
8368,8657,29,1.0,29.0,2.0,1.18895011927452,1.0,0,left,4,inside,4,high,yes,face
